type,name,coordinates,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
medium_airport,Cannes-Mandelieu  ,43.542,6.95348,13,EU,FR,FR-PAC,Cannes/Mandelieu,CEQ
medium_airport,Saint-Étienne-Bouthéon  ,45.54059982,4.296390057,1325,EU,FR,FR-ARA,Saint-Étienne/Bouthéon,EBU
medium_airport,Istres Le Tubé Air Base,43.522701,4.92384,82,EU,FR,FR-PAC,Istres/Le Tubé,
medium_airport,Carcassonne  ,43.2159996,2.306319952,433,EU,FR,FR-OCC,Carcassonne/Salvaza,CCF
medium_airport,Orange-Caritat (BA 115) Air Base,44.14049911,4.8667202,197,EU,FR,FR-PAC,Orange/Caritat,XOG
medium_airport,Perpignan-Rivesaltes (Llabanère)  ,42.74039841,2.87067008,144,EU,FR,FR-OCC,Perpignan/Rivesaltes,PGF
medium_airport,Le Castellet  ,43.25249863,5.785190105,1391,EU,FR,FR-PAC,Le Castellet,CTT
medium_airport,Aérodrome d'Alès Cévennes,44.069698,4.14212,668,EU,FR,FR-OCC,Alès/Deaux,
medium_airport,Montpellier-Méditerranée  ,43.57619858,3.963010073,17,EU,FR,FR-OCC,Montpellier/Méditerranée,MPL
medium_airport,Béziers-Vias  ,43.32350159,3.353899956,56,EU,FR,FR-OCC,Béziers/Vias,BZR
medium_airport,Avignon-Caumont  ,43.90729904,4.901830196,124,EU,FR,FR-PAC,Avignon/Caumont,AVN
medium_airport,Salon-de-Provence (BA 701) Air Base,43.60639954,5.109250069,195,EU,FR,FR-PAC,Salon,
medium_airport,Mende-Brenoux Airfield,44.502102,3.53282,3362,EU,FR,FR-OCC,Mende/Brénoux,MEN
medium_airport,Paris Beauvais Tillé  ,49.45439911,2.112780094,359,EU,FR,FR-HDF,Beauvais/Tillé,BVA
medium_airport,Châteaudun (BA 279) Air Base,48.058102,1.37662,433,EU,FR,FR-CVL,Châteaudun,
medium_airport,Évreux-Fauville (BA 105) Air Base,49.02870178,1.219859958,464,EU,FR,FR-NOR,Évreux/Fauville,EVX
medium_airport,Le Havre Octeville  ,49.53390121,0.088055998,313,EU,FR,FR-NOR,Le Havre/Octeville,LEH
medium_airport,Abbeville,50.143501,1.831891,220,EU,FR,FR-HDF,Abbeville,
medium_airport,Orléans-Bricy (BA 123) Air Base,47.987801,1.76056,412,EU,FR,FR-CVL,Orléans/Bricy,
medium_airport,Châlons-Vatry  ,48.77333333,4.206111111,587,EU,FR,FR-GES,Vatry,XCR
medium_airport,Rouen  ,49.38420105,1.174800038,512,EU,FR,FR-NOR,Rouen/Vallée de Seine,URO
medium_airport,Tours-Val-de-Loire  ,47.43220139,0.727605999,357,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),TUF
medium_airport,Cholet Le Pontreau  ,47.08209991,-0.87706399,443,EU,FR,FR-PDL,Cholet/Le Pontreau,CET
medium_airport,Laval-Entrammes  ,48.03139877,-0.742986023,330,EU,FR,FR-PDL,Laval/Entrammes,LVA
medium_airport,Paris-Le Bourget  ,48.9693985,2.441390038,218,EU,FR,FR-IDF,Paris,LBG
medium_airport,Creil Air Base,49.25350189,2.519140005,291,EU,FR,FR-HDF,Creil,CSF
medium_airport,Melun-Villaroche Air Base,48.60469818,2.671119928,302,EU,FR,FR-IDF,Melun/Villaroche,
medium_airport,Toussus-le-Noble  ,48.75189972,2.106189966,538,EU,FR,FR-IDF,Toussus-le-Noble,TNF
medium_airport,Aérodrome de Pontoise - Cormeilles en Vexin,49.096667,2.040833,325,EU,FR,FR-IDF,Cormeilles-en-Vexin,POX
medium_airport,Villacoublay-Vélizy (BA 107) Air Base,48.7741667,2.1916667,584,EU,FR,FR-IDF,Villacoublay/Vélizy,VIY
medium_airport,Troyes-Barberey  ,48.322102,4.0167,388,EU,FR,FR-GES,Troyes/Barberey,
medium_airport,Étain-Rouvres Air Base,49.22689819,5.67222023,770,EU,FR,FR-GES,Étain/Rouvres,
medium_airport,Nevers-Fourchambault  ,47.00260162,3.113329887,602,EU,FR,FR-BFC,Nevers/Fourchambault,NVS
medium_airport,Maubeuge-Élesmes  ,50.3105011,4.033120155,452,EU,FR,FR-HDF,Maubeuge/Élesmes,XME
medium_airport,Phalsbourg-Bourscheid Air Base,48.7680556,7.205,1017,EU,FR,FR-GES,Phalsbourg/Bourscheid,
medium_airport,Lille-Lesquin  ,50.563332,3.086886,157,EU,FR,FR-HDF,Lille/Lesquin,LIL
medium_airport,Merville-Calonne  ,50.61840057,2.642240047,61,EU,FR,FR-HDF,Merville/Calonne,HZB
medium_airport,Charleville-Mézières  ,49.78390121,4.647079945,492,EU,FR,FR-GES,Charleville-Mézières,XCZ
medium_airport,Aérodrome de Vesoul-Frotey,47.6376,6.20392,1249,EU,FR,FR-BFC,Vesoul/Frotey,
medium_airport,Brest Bretagne  ,48.44789886,-4.418540001,325,EU,FR,FR-BRE,Brest/Guipavas,BES
medium_airport,Cherbourg-Maupertus  ,49.65010071,-1.470280051,459,EU,FR,FR-NOR,Cherbourg/Maupertus,CER
medium_airport,Dinard-Pleurtuit-Saint-Malo  ,48.58769989,-2.079960108,219,EU,FR,FR-BRE,Dinard/Pleurtuit/Saint-Malo,DNR
medium_airport,La Baule-Escoublac  ,47.28939819,-2.346390009,105,EU,FR,FR-PDL,La Baule-Escoublac,LBY
medium_airport,Granville  ,48.8830986,-1.564170003,45,EU,FR,FR-NOR,Granville,GFR
medium_airport,Deauville-Saint-Gatien  ,49.36529922,0.154305995,479,EU,FR,FR-NOR,Deauville,DOL
medium_airport,Lorient South Brittany (Bretagne Sud)  ,47.76060104,-3.440000057,160,EU,FR,FR-BRE,Lorient/Lann/Bihoué,LRT
medium_airport,La Roche-sur-Yon  ,46.70190048,-1.378630042,299,EU,FR,FR-PDL,La Roche-sur-Yon/Les Ajoncs,EDM
medium_airport,Landivisiau Air Base,48.53030014,-4.151639938,348,EU,FR,FR-BRE,Landivisiau,LDV
medium_airport,Caen-Carpiquet  ,49.1733017,-0.449999988,256,EU,FR,FR-NOR,Caen/Carpiquet,CFR
medium_airport,Lanvéoc-Poulmic Air Base,48.28170013,-4.445020199,287,EU,FR,FR-BRE,Lanvéoc/Poulmic,
medium_airport,Le Mans-Arnage  ,47.94860077,0.201666996,194,EU,FR,FR-PDL,Le Mans/Arnage,LME
medium_airport,Rennes-Saint-Jacques  ,48.0695,-1.73479,124,EU,FR,FR-BRE,Rennes/Saint-Jacques,RNS
medium_airport,Lannion-Côte de Granit  ,48.754398,-3.47166,290,EU,FR,FR-BRE,Lannion,LAI
medium_airport,Quimper-Cornouaille  ,47.97499847,-4.167789936,297,EU,FR,FR-BRE,Quimper/Pluguffan,UIP
medium_airport,Nantes Atlantique  ,47.15319824,-1.610730052,90,EU,FR,FR-PDL,Nantes,NTE
medium_airport,Saint-Brieuc-Armor  ,48.5378,-2.85444,453,EU,FR,FR-BRE,Saint-Brieuc/Armor,SBK
medium_airport,Morlaix-Ploujean  ,48.60319901,-3.815779924,272,EU,FR,FR-BRE,Morlaix/Ploujean,MXN
medium_airport,Vannes-Meucon  ,47.72330093,-2.71855998,446,EU,FR,FR-BRE,Vannes/Meucon,VNE
medium_airport,Saint-Nazaire-Montoir  ,47.3105556,-2.1566667,13,EU,FR,FR-PDL,Saint-Nazaire/Montoir,SNR
medium_airport,Dijon-Bourgogne  ,47.268902,5.09,726,EU,FR,FR-BFC,Dijon/Longvic,DIJ
medium_airport,Épinal-Mirecourt  ,48.325001,6.06998,1084,EU,FR,FR-GES,Épinal/Mirecourt,EPL
medium_airport,Saint-Dizier-Robinson (BA 113) Air Base,48.63600159,4.899419785,458,EU,FR,FR-GES,Saint-Dizier/Robinson,
medium_airport,Brive-Souillac,45.039722,1.485556,1016,EU,FR,FR-NAQ,Brive la Gaillarde,BVE
medium_airport,Montbéliard-Courcelles Airfield,47.487,6.79054,1041,EU,FR,FR-BFC,Montbéliard/Courcelles,
medium_airport,Nancy-Essey  ,48.69210052,6.230460167,751,EU,FR,FR-GES,Nancy/Essey,ENC
medium_airport,Nancy-Ochey (BA 133) Air Base,48.58309937,5.954999924,1106,EU,FR,FR-GES,Nancy/Ochey,
medium_airport,Strasbourg  ,48.53829956,7.628230095,505,EU,FR,FR-GES,Strasbourg,SXB
medium_airport,Luxeuil-Saint-Sauveur (BA 116) Air Base,47.7830556,6.36416667,913,EU,FR,FR-BFC,Luxeuil/Saint-Sauveur,
medium_airport,Toulon-Hyères  ,43.09730148,6.146029949,7,EU,FR,FR-PAC,Toulon/Hyères/Le Palyvestre,TLN
medium_airport,Nîmes-Arles-Camargue  ,43.75740051,4.416349888,309,EU,FR,FR-OCC,Nîmes/Garons,FNI
medium_airport,Miquelon  ,47.09550095,-56.38029861,10,NA,PM,PM-ML,Miquelon,MQC
medium_airport,St Pierre  ,46.76290131,-56.17309952,27,NA,PM,PM-SP,Saint-Pierre,FSP
medium_airport,Ambérieu Air Base (BA 278),45.987301,5.32844,823,EU,FR,FR-ARA,Ambérieu,
medium_airport,Andravida Air Base,37.9207,21.292601,55,EU,GR,GR-14,Andravida,PYR
medium_airport,Alexandroupoli Democritus  ,40.8559,25.956301,24,EU,GR,GR-71,Alexandroupolis,AXD
medium_airport,Nea Anchialos National  ,39.219601,22.7943,83,EU,GR,GR-43,Nea Anchialos,VOL
medium_airport,Elefsis  ,38.06380081,23.55599976,143,EU,GR,GR-A1,Elefsina,
medium_airport,Chios Island National  ,38.34320068,26.1406002,15,EU,GR,GR-85,Chios Island,JKH
medium_airport,Ioannina  ,39.69639969,20.82250023,1558,EU,GR,GR-33,Ioannina,IOA
medium_airport,Kefallinia  ,38.12009811,20.50049973,59,EU,GR,GR-23,Kefallinia Island,EFL
medium_airport,Kalamata  ,37.06829834,22.02549934,26,EU,GR,GR-17,Kalamata,KLX
medium_airport,Kos  ,36.79330063,27.0916996,412,EU,GR,GR-81,Kos Island,KGS
medium_airport,Karpathos  ,35.42139816,27.14599991,66,EU,GR,GR-81,Karpathos Island,AOK
medium_airport,Ioannis Kapodistrias International  ,39.60189819,19.9116993,6,EU,GR,GR-22,Kerkyra Island,CFU
medium_airport,Kavala Alexander the Great International  ,40.9133,24.6192,18,EU,GR,GR-55,Kavala,KVA
medium_airport,Filippos  ,40.28609848,21.84079933,2059,EU,GR,GR-58,Kozani,KZI
medium_airport,Mikonos  ,37.43510056,25.34810066,405,EU,GR,GR-82,Mykonos Island,JMK
medium_airport,Mytilene International  ,39.05670166,26.59830093,60,EU,GR,GR-83,Mytilene,MJT
medium_airport,Aktion National  ,38.92549896,20.76530075,11,EU,GR,GR-34,Preveza/Lefkada,PVK
medium_airport,Diagoras  ,36.40539932,28.08620071,17,EU,GR,GR-81,Rodes Island,RHO
medium_airport,Araxos  ,38.1511,21.4256,46,EU,GR,GR-13,Patras,GPA
medium_airport,Chania International  ,35.53170013,24.14970016,490,EU,GR,GR-94,Souda,CHQ
medium_airport,Skiathos Island National  ,39.17710114,23.50370026,54,EU,GR,GR-43,Skiathos,JSI
medium_airport,Samos  ,37.68999863,26.9116993,19,EU,GR,GR-84,Samos Island,SMI
medium_airport,Santorini  ,36.39920044,25.47929955,127,EU,GR,GR-82,Santorini Island,JTR
medium_airport,Sitia  ,35.21609879,26.10129929,376,EU,GR,GR-92,Crete Island,JSH
medium_airport,Tanagra Air Base,38.339802,23.565001,485,EU,GR,GR-03,Tanagra,
medium_airport,"Zakynthos International   ""Dionysios Solomos""",37.7509,20.8843,15,EU,GR,GR-21,Zakynthos Island,ZTH
medium_airport,Debrecen International  ,47.48889923,21.61529922,359,EU,HU,HU-HB,Debrecen,DEB
medium_airport,Kecskemét  ,46.91749954,19.74920082,376,EU,HU,HU-BK,Kecskemét,
medium_airport,Pécs-Pogány  ,45.990898,18.240996,1000,EU,HU,HU-BA,Pécs-Pogány,PEV
medium_airport,Győr-Pér International  ,47.624401,17.813601,424,EU,HU,HU-GS,Győr,
medium_airport,Hévíz–Balaton  ,46.686391,17.159084,408,EU,HU,HU-ZA,Sármellék,SOB
medium_airport,Szolnok Air Base,47.122897,20.2355,322,EU,HU,HU-JN,Szolnok,
medium_airport,Taszár Air Base,46.39310074,17.91749954,531,EU,HU,HU-SO,Taszár,TZR
medium_airport,Tököl  ,47.34529877,18.98080063,318,EU,HU,HU-PE,Tököl,
medium_airport,Amendola Air Base,41.541401,15.7181,183,EU,IT,IT-75,Foggia,
medium_airport,Crotone  ,38.9972,17.0802,522,EU,IT,IT-78,Crotone,CRV
medium_airport,"Foggia ""Gino Lisa""  ",41.432899,15.535,265,EU,IT,IT-75,Foggia,FOG
medium_airport,"Taranto-Grottaglie ""Marcello Arlotta""  ",40.517502,17.4032,215,EU,IT,IT-75,Grottaglie,TAR
medium_airport,Lecce Galatina Air Base,40.239201,18.133301,156,EU,IT,IT-75,,LCC
medium_airport,Abruzzo  ,42.431702,14.1811,48,EU,IT,IT-65,Pescara,PSR
medium_airport,Brindisi  ,40.6576,17.947001,47,EU,IT,IT-75,Brindisi,BDS
medium_airport,Gioia Del Colle Air Base,40.767799,16.9333,1187,EU,IT,IT-75,Gioia Del Colle (BA),
medium_airport,Lamezia Terme  ,38.905399,16.2423,39,EU,IT,IT-78,Lamezia Terme (CZ),SUF
medium_airport,Comiso  ,36.994601,14.607182,623,EU,IT,IT-82,Comiso,CIY
medium_airport,Lampedusa  ,35.497898,12.6181,70,EU,IT,IT-82,Lampedusa,LMP
medium_airport,Pantelleria  ,36.816502,11.9689,628,EU,IT,IT-82,Pantelleria (TP),PNL
medium_airport,Palermo-Boccadifalco  ,38.110802,13.3133,345,EU,IT,IT-82,Palermo,
medium_airport,Reggio Calabria  ,38.071201,15.6516,96,EU,IT,IT-78,Reggio Calabria,REG
medium_airport,Vincenzo Florio   Trapani-Birgi,37.9114,12.488,25,EU,IT,IT-82,Trapani (TP),TPS
medium_airport,Sigonella Navy Air Base,37.401699,14.9224,79,EU,IT,IT-82,Sigonella (CT),NSY
medium_airport,Trento-Mattarello  ,46.0214,11.1242,610,EU,IT,IT-32,Trento (TN),
medium_airport,Alghero-Fertilia  ,40.632099,8.29077,87,EU,IT,IT-88,Alghero,AHO
medium_airport,Decimomannu Air Base,39.354198,8.97248,100,EU,IT,IT-88,Decimomannu,DCI
medium_airport,Olbia Costa Smeralda  ,40.898701,9.51763,37,EU,IT,IT-88,Olbia (SS),OLB
medium_airport,Tortolì  ,39.9188,9.68298,23,EU,IT,IT-88,Arbatax,TTB
medium_airport,Alessandria  ,44.925201,8.62513,299,EU,IT,IT-21,Alessandria,
medium_airport,Biella-Cerrione  ,45.4953,8.10278,920,EU,IT,IT-21,Biella (BI),
medium_airport,Vercelli  ,45.310233,8.417935,417,EU,IT,IT-21,Vercelli,
medium_airport,Casale Monferrato  ,45.111198,8.45603,377,EU,IT,IT-21,Casale Monferrato,
medium_airport,Varese-Venegono  ,45.742199,8.888233,1050,EU,IT,IT-25,Varese,
medium_airport,Torino-Aeritalia  ,45.086399,7.60337,943,EU,IT,IT-21,Torino,
medium_airport,Villanova D'Albenga International  ,44.050598,8.12743,148,EU,IT,IT-42,Albenga (SV),ALL
medium_airport,Cameri Air Base [MIL],45.529598,8.66922,586,EU,IT,IT-21,Cameri (NO),
medium_airport,Parma  ,44.824501,10.2964,161,EU,IT,IT-45,Parma,PMF
medium_airport,Novi Ligure  ,44.779999,8.78639,607,EU,IT,IT-21,Novi Ligure,
medium_airport,Piacenza San Damiano Air Base,44.913102,9.723322,456,EU,IT,IT-45,Piacenza,
medium_airport,Aosta  ,45.738499,7.36872,1791,EU,IT,IT-23,Aosta,AOT
medium_airport,Cuneo International  ,44.547001,7.62322,1267,EU,IT,IT-21,Cuneo,CUF
medium_airport,Aviano Air Base,46.031898,12.596503,410,EU,IT,IT-36,Aviano (PN),AVB
medium_airport,Bolzano  ,46.460201,11.3264,789,EU,IT,IT-32,Bolzano,BZO
medium_airport,Cervia Air Base,44.224201,12.3072,18,EU,IT,IT-45,Cervia,
medium_airport,Rivolto Air Base,45.978699,13.0493,179,EU,IT,IT-36,Codroipo,
medium_airport,Forlì  ,44.194801,12.0701,97,EU,IT,IT-45,Forlì (FC),FRL
medium_airport,Ghedi Air Base,45.432201,10.2677,333,EU,IT,IT-25,Ghedi,
medium_airport,Brescia  ,45.428902,10.3306,355,EU,IT,IT-25,Montichiari (BS),VBS
medium_airport,Trieste–Friuli Venezia Giulia  ,45.827499,13.4722,39,EU,IT,IT-36,Trieste,TRS
medium_airport,Federico Fellini International  ,44.020302,12.6117,40,EU,IT,IT-45,Rimini,RMI
medium_airport,Istrana Air Base,45.684898,12.0829,137,EU,IT,IT-34,Istrana,
medium_airport,Padova  ,45.395802,11.8479,44,EU,IT,IT-34,Padova,QPA
medium_airport,Marche  ,43.616299,13.3623,49,EU,IT,IT-57,Ancona,AOI
medium_airport,Siena-Ampugnano  ,43.256302,11.255,634,EU,IT,IT-52,Siena,SAY
medium_airport,Sarzana-Luni Air Base,44.088001,9.98795,45,EU,IT,IT-42,Sarzana (SP),QLP
medium_airport,Pratica Di Mare Air Base,41.654499,12.4452,41,EU,IT,IT-62,Pomezia,
medium_airport,Guidonia Air Base,41.990299,12.7408,289,EU,IT,IT-62,Guidonia,
medium_airport,Salerno Costa d'Amalfi  ,40.620399,14.9113,119,EU,IT,IT-72,Salerno,QSR
medium_airport,Marina Di Campo  ,42.7603,10.2394,31,EU,IT,IT-52,Marina  Di Campo,EBA
medium_airport,Latina Air Base,41.5424,12.909,94,EU,IT,IT-62,Latina,QLT
medium_airport,Grazzanise Air Base,41.060799,14.0819,29,EU,IT,IT-72,Caserta,
medium_airport,Peretola  ,43.810001,11.2051,142,EU,IT,IT-52,Firenze,FLR
medium_airport,Grosseto Air Base,42.759701,11.0719,17,EU,IT,IT-52,Grosetto,GRS
medium_airport,Urbe  ,41.9519,12.4989,55,EU,IT,IT-62,Roma,
medium_airport,Viterbo  ,42.430199,12.0642,992,EU,IT,IT-62,Viterbo,
medium_airport,Perugia San Francesco d'Assisi – Umbria International  ,43.095901,12.5132,697,EU,IT,IT-55,Perugia,PEG
medium_airport,Cerklje  ,45.90000153,15.5302,510,EU,SI,SI-009,Cerklje ob Krki,
medium_airport,Maribor  ,46.47990036,15.68610001,876,EU,SI,SI-070,,MBX
medium_airport,Portorož  ,45.4734,13.615,7,EU,SI,SI-090,Portorož,POW
medium_airport,Čáslav Air Base,49.93970108,15.3817997,794,EU,CZ,CZ-ST,Čáslav,
medium_airport,Kbely Air Base,50.12139893,14.54360008,939,EU,CZ,CZ-PR,Prague,
medium_airport,Kunovice  ,49.02939987,17.43969917,581,EU,CZ,CZ-ZL,Uherské Hradiště,UHE
medium_airport,Karlovy Vary International  ,50.20299911,12.91499996,1989,EU,CZ,CZ-KA,Karlovy Vary,KLV
medium_airport,Plzeň-Líně  ,49.67520142,13.27460003,1188,EU,CZ,CZ-PL,Plzen,
medium_airport,Ostrava Leos Janáček  ,49.69630051,18.11109924,844,EU,CZ,CZ-MO,Ostrava,OSR
medium_airport,Náměšť Air Base,49.16579819,16.12490082,1548,EU,CZ,CZ-VY,Náměšť,
medium_airport,Pardubice  ,50.01340103,15.73859978,741,EU,CZ,CZ-PA,Pardubice,PED
medium_airport,Přerov Air Base,49.42580032,17.40469933,676,EU,CZ,CZ-OL,Přerov,PRV
medium_airport,Brno-Tuřany  ,49.15129852,16.69440079,778,EU,CZ,CZ-JM,Brno,BRQ
medium_airport,Vodochody  ,50.216599,14.3958,919,EU,CZ,CZ-ST,Vodochody,VOD
medium_airport,Tel Nof Air Base,31.83950043,34.82180023,193,AS,IL,IL-M,Rehovot,
medium_airport,Haifa International  ,32.80939865,35.04309845,28,AS,IL,IL-HA,Haifa,HFA
medium_airport,Ben Ya'akov  ,32.98099899,35.57189941,922,AS,IL,IL-Z,Rosh Pina,RPN
medium_airport,Bar Yehuda Airfield,31.32819939,35.3885994,-1266,AS,IL,IL-D,Masada,MTZ
medium_airport,Nevatim Air Base,31.20829964,35.01229858,1330,AS,IL,IL-D,Beersheba,VTM
medium_airport,Ramat David Air Base,32.6651001,35.17950058,185,AS,IL,IL-Z,Haifa,
medium_airport,Ramon Air Base,30.77610016,34.66669846,2126,AS,IL,IL-D,Beersheba,MIP
medium_airport,Wiener Neustadt East  ,47.84329987,16.26009941,896,EU,AT,AT-3,Wiener Neustadt,
medium_airport,Graz  ,46.9911,15.4396,1115,EU,AT,AT-6,Graz (Feldkirchen bei Graz),GRZ
medium_airport,Innsbruck  ,47.260201,11.344,1907,EU,AT,AT-7,Innsbruck,INN
medium_airport,Klagenfurt  ,46.642502,14.3377,1472,EU,AT,AT-2,Klagenfurt am Wörthersee,KLU
medium_airport,Linz-Hörsching   / Vogler Air Base,48.2332,14.1875,980,EU,AT,AT-4,Linz,LNZ
medium_airport,Salzburg  ,47.79330063,13.00430012,1411,EU,AT,AT-5,Salzburg,SZG
medium_airport,Hinterstoisser Air Base,47.202801,14.7442,2264,EU,AT,AT-6,Zeltweg,
medium_airport,Alverca Air Base,38.883301,-9.0301,11,EU,PT,PT-11,Vila Franca de Xira,AVR
medium_airport,Santa Maria  ,36.97140121,-25.17060089,308,EU,PT,PT-20,Vila do Porto,SMA
medium_airport,Bragança  ,41.8578,-6.70713,2241,EU,PT,PT-04,Bragança,BGC
medium_airport,Beja   / Airbase,38.078899,-7.9324,636,EU,PT,PT-02,Beja,BYJ
medium_airport,Braga Municipal Aerodrome,41.58710098,-8.445139885,247,EU,PT,PT-03,Braga,BGZ
medium_airport,Aerodromo de Castelo Branco,39.847022,-7.44111,1300,EU,PT,PT-05,Castelo Branco,
medium_airport,Aerodromo Municipal de Coimbra,40.158758,-8.470815,587,EU,PT,PT-06,Coimbra,
medium_airport,Cascais  ,38.724998,-9.35523,325,EU,PT,PT-11,Cascais,CAT
medium_airport,Évora Airfield,38.533501,-7.88964,807,EU,PT,PT-07,Évora,
medium_airport,Flores  ,39.45529938,-31.13139915,112,EU,PT,PT-20,Santa Cruz das Flores,FLW
medium_airport,Graciosa  ,39.09220123,-28.02980042,86,EU,PT,PT-20,Santa Cruz da Graciosa,GRW
medium_airport,Horta  ,38.51990128,-28.71590042,118,EU,PT,PT-20,Horta,HOR
medium_airport,Madeira  ,32.697899,-16.7745,192,EU,PT,PT-30,Funchal,FNC
medium_airport,Monte Real Air Base,39.828335,-8.8875,187,EU,PT,PT-10,,QLR
medium_airport,Montijo Air Base,38.703899,-9.03592,46,EU,PT,PT-15,Montijo,
medium_airport,Ovar Air Base,40.915901,-8.64592,56,EU,PT,PT-01,Ovar,
medium_airport,Pico  ,38.554298,-28.441299,109,EU,PT,PT-20,Pico Island,PIX
medium_airport,Portimão  ,37.1493,-8.58396,5,EU,PT,PT-08,Portimão,PRM
medium_airport,Porto Santo  ,33.07339859,-16.35000038,341,EU,PT,PT-30,Vila Baleira,PXO
medium_airport,São Jorge  ,38.665501,-28.1758,311,EU,PT,PT-20,Velas,SJZ
medium_airport,Aerodromo Ponte de Sor,39.211559,-8.056542,,EU,PT,PT-12,Ponte de Sôr,
medium_airport,Sintra Air Base,38.8311,-9.33955,440,EU,PT,PT-11,Sintra,
medium_airport,Tancos Airbase,39.475101,-8.36458,266,EU,PT,PT-14,Tancos,
medium_airport,Vilar de Luz Airfield,41.27729,-8.516209,762,EU,PT,PT-13,Maia,
medium_airport,Vila Real  ,41.2743,-7.72047,1805,EU,PT,PT-17,Vila Real,VRL
medium_airport,Aerodromo Goncalves Lobato (Viseu  ),40.725498,-7.88899,2060,EU,PT,PT-18,Viseu,VSE
medium_airport,Banja Luka International  ,44.94139862,17.29750061,400,EU,BA,BA-SRP,Banja Luka,BNX
medium_airport,Mostar International  ,43.28290176,17.84589958,156,EU,BA,BA-BIH,Mostar,OMO
medium_airport,Tuzla International  ,44.45869827,18.72480011,784,EU,BA,BA-BIH,Tuzla,TZL
medium_airport,Ianca Air Base,45.158699,27.430901,131,EU,RO,RO-BR,Ianca,
medium_airport,Feteşti Air Base,44.3923,27.7267,180,EU,RO,RO-IL,Feteşti,
medium_airport,Boboc Air Base,45.2164,26.9786,344,EU,RO,RO-BZ,Boboc,
medium_airport,Arad International  ,46.17660141,21.26199913,352,EU,RO,RO-AR,Arad,ARW
medium_airport,Bacău  ,46.52190018,26.9102993,607,EU,RO,RO-BC,Bacău,BCM
medium_airport,Maramureș International  ,47.660598,23.467252,605,EU,RO,RO-MM,Baia Mare,BAY
medium_airport,Băneasa International  ,44.50320053,26.10210037,297,EU,RO,RO-B,Bucharest,BBU
medium_airport,Mihail Kogălniceanu International  ,44.36220169,28.48830032,353,EU,RO,RO-CT,Constanţa,CND
medium_airport,Cluj-Napoca International  ,46.785198,23.686199,1039,EU,RO,RO-CJ,Cluj-Napoca,CLJ
medium_airport,Caransebeş  ,45.41999817,22.25329971,866,EU,RO,RO-CS,Caransebeş,CSB
medium_airport,Câmpia Turzii Air Base,46.50230026,23.8859005,1083,EU,RO,RO-CJ,Câmpia Turzii,
medium_airport,Craiova  ,44.31809998,23.8885994,626,EU,RO,RO-DJ,Craiova,CRA
medium_airport,Iaşi  ,47.17850113,27.62059975,397,EU,RO,RO-IS,Iaşi,IAS
medium_airport,Oradea International  ,47.02529907,21.90250015,465,EU,RO,RO-BH,Oradea,OMR
medium_airport,Brașov-Ghimbav International   (U.C.),45.70558,25.522871,1740,EU,RO,RO-BV,Brașov (Ghimbav),
medium_airport,Sibiu International  ,45.78559875,24.09129906,1496,EU,RO,RO-SB,Sibiu,SBZ
medium_airport,Satu Mare  ,47.70330048,22.88570023,405,EU,RO,RO-SM,Satu Mare,SUJ
medium_airport,Suceava Stefan cel Mare  ,47.6875,26.35409927,1375,EU,RO,RO-SV,Suceava,SCV
medium_airport,Tulcea Danube Delta  ,45.0625,28.7143,200,EU,RO,RO-TL,Tulcea,TCE
medium_airport,Transilvania Târgu Mureş International  ,46.46770096,24.41250038,963,EU,RO,RO-MS,Târgu Mureş,TGM
medium_airport,Timişoara Traian Vuia  ,45.80989838,21.33790016,348,EU,RO,RO-TM,Timişoara,TSR
medium_airport,Les Eplatures  ,47.08390045,6.792840004,3368,EU,CH,CH-NE,La Chaux-de-Fonds,
medium_airport,Sion  ,46.219166,7.326944,1582,EU,CH,CH-VS,Sion,SIR
medium_airport,Alpnach Air Base,46.943901,8.28417,1460,EU,CH,CH-OW,Alpnach,
medium_airport,Dübendorf Air Base,47.39860153,8.648229599,1470,EU,CH,CH-ZH,Zurich,
medium_airport,Emmen Air Base,47.092444,8.305184,1400,EU,CH,CH-LU,,EML
medium_airport,Mollis  ,47.07889938,9.064829826,1485,EU,CH,CH-GL,,
medium_airport,Payerne Air Base,46.8432,6.915060043,1465,EU,CH,CH-FR,,
medium_airport,Lugano  ,46.00429916,8.910579681,915,EU,CH,CH-TI,Lugano,LUG
medium_airport,Bern Belp  ,46.91410065,7.497149944,1674,EU,CH,CH-BE,Bern,BRN
medium_airport,Grenchen  ,47.181599,7.41719,1411,EU,CH,CH-SO,Grenchen,ZHI
medium_airport,St Gallen Altenrhein  ,47.48500061,9.560770035,1306,EU,CH,CH-SG,Altenrhein,ACH
medium_airport,Samedan  ,46.53409958,9.884110451,5600,EU,CH,CH-GR,,SMV
medium_airport,Etimesgut Air Base,39.94979858,32.68859863,2653,AS,TR,TR-06,Ankara,ANK
medium_airport,Akıncı Air Base,40.07889938,32.56560135,2767,AS,TR,TR-06,Ankara,
medium_airport,İncirlik Air Base,37.002102,35.4259,238,AS,TR,TR-01,Sarıçam,UAB
medium_airport,Afyon Air Base,38.726398,30.601101,3310,AS,TR,TR-03,Afyonkarahisar,AFY
medium_airport,Konya  ,37.979,32.561901,3392,AS,TR,TR-42,Konya,KYA
